N_PARCELLE;Date_debut;Date_fin;Type_intervention;Detail_intervention;Crop;N;P;K;MG;S;Herbi;Fongi;Mollus;Insect
P117;2015-04-22;2015-11-09;Culture;Culture principale;Mais_grain;0;0;0;0;0;0;0;0;0
P117;2015-11-09;2015-11-09;Recolte;Culture principale;Mais_grain;0;0;0;0;0;0;0;0;0
P117;2015-04-19;2015-04-19;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P117;2015-04-12;2015-04-12;Traitement;Herbicide;-;0;0;0;0;0;1.5195;0;0;0
P117;2015-06-03;2015-06-03;Traitement;Herbicide;-;0;0;0;0;0;2.017;0;0;0
P117;2015-06-11;2015-06-11;Traitement;Herbicide;-;0;0;0;0;0;1.97877777777778;0;0;0
P117;2015-05-07;2015-05-07;Fertilisation;N;_;0;0;0;0;73;0;0;0;0
P117;2016-05-20;2016-10-03;Culture;Culture principale;Soja;0;0;0;0;0;0;0;0;0
P117;2016-10-03;2016-10-03;Recolte;Culture principale;Soja;0;0;0;0;0;0;0;0;0
P117;2015-11-16;2015-11-17;Travail-sol;Broyage;_;0;0;0;0;0;0;0;0;0
P117;2016-03-14;2016-03-14;Traitement;Herbicide;-;0;0;0;0;0;1.02216666666667;0;0;0
P117;2016-05-25;2016-05-25;Traitement;Herbicide;-;0;0;0;0;0;5.55908253968254;0;0;0
P117;2016-05-27;2016-05-27;Traitement;Herbicide;-;0;0;0;0;0;1.04945652173913;0;0;0
P117;2016-07-03;2016-07-03;Traitement;Herbicide;-;0;0;0;0;0;3.4505;0;0;0
P117;2016-05-24;2016-05-24;Traitement;Antilimace;-;0;0;0;0;0;0;0;0.703857142857143;0
P117;2016-05-30;2016-05-30;Fertilisation;N;_;0;0;0;0;0;0;0;0;0
P117;2016-10-04;2017-07-14;Culture;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P117;2017-07-14;2017-07-14;Recolte;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P117;2017-05-15;2017-05-15;Traitement;Fongicide;-;0;0;0;0;0;0;4.174;0;0
P117;2017-04-29;2017-04-29;Traitement;Herbicide;-;0;0;0;0;0;2.2945;0;0;0
P117;2017-03-12;2017-03-12;Traitement;Herbicide;-;0;0;0;0;0;3.82727272727273;0;0;0
P117;2016-10-22;2016-10-22;Traitement;Herbicide;-;0;0;0;0;0;1.50833333333333;0;0;0
P117;2016-12-16;2016-12-16;Traitement;Herbicide;-;0;0;0;0;0;0.4;0;0;0
P117;2017-02-24;2017-02-24;Fertilisation;N;_;65;0;0;0;0;0;0;0;0
P117;2017-02-24;2017-02-24;Fertilisation;N;_;27;0;0;0;0;0;0;0;0
P117;2017-02-24;2017-02-24;Fertilisation;N;_;84;0;0;0;0;0;0;0;0
P117;2017-02-24;2017-02-24;Fertilisation;N;_;0;0;0;0;0;0;0;0;0
P117;2017-02-24;2017-02-24;Fertilisation;N;_;176;0;0;0;0;0;0;0;0
P117;2017-08-03;2018-06-28;Culture;Culture principale;Colza_hiver;0;0;0;0;0;0;0;0;0
P117;2018-06-28;2018-06-28;Recolte;Culture principale;Colza_hiver;0;0;0;0;0;0;0;0;0
P117;2017-07-18;2017-07-19;Travail-sol;Broyage;_;0;0;0;0;0;0;0;0;0
P117;2017-08-07;2017-08-07;Travail-sol;Roulage;_;0;0;0;0;0;0;0;0;0
P117;2017-08-08;2017-08-08;Traitement;Antilimace;-;0;0;0;0;0;0;0;0.707142857142857;0
P117;2017-08-20;2017-08-20;Traitement;Antilimace;-;0;0;0;0;0;0;0;0.339142857142857;0
P117;2017-09-07;2017-09-07;Traitement;Herbicide;-;0;0;0;0;0;0.8665;0;0;0
P117;2017-11-12;2017-11-12;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;0.8944
P117;2017-11-09;2017-11-09;Traitement;Herbicide;-;0;0;0;0;0;2.3087;0;0;0
P117;2018-03-30;2018-03-30;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1.46
P117;2017-07-31;2017-07-31;Traitement;Herbicide;-;0;0;0;0;0;1.05809523809524;0;0;0
P117;2017-08-10;2017-08-10;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1
P117;2017-08-24;2017-08-24;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;0.98
P117;2018-04-22;2018-04-22;Traitement;Fongicide;-;0;0;0;0;0;0;0.562;0;0
P117;2018-02-28;2018-02-28;Fertilisation;N;_;2;0;0;0;0;0;0;0;0
P117;2018-02-28;2018-02-28;Fertilisation;N;_;69;165;0;0;0;0;0;0;0
P117;2018-02-28;2018-02-28;Fertilisation;N;_;28;0;0;0;2;0;0;0;0
P117;2018-02-28;2018-02-28;Fertilisation;N;_;121;0;0;0;0;0;0;0;0
P117;2018-02-28;2018-02-28;Fertilisation;N;_;0;0;0;0;0;0;0;0;0
P117;2018-02-28;2018-02-28;Fertilisation;N;_;220;0;0;0;0;0;0;0;0
P117;2018-02-28;2018-02-28;Fertilisation;K;_;0;0;165;0;0;0;0;0;0
P117;2018-02-28;2018-02-28;Fertilisation;MG;_;0;0;0;1;0;0;0;0;0
P117;2018-10-23;2018-07-11;Culture;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P117;2018-07-11;2018-07-11;Recolte;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P117;2018-07-26;2018-07-26;Travail-sol;Broyage;_;0;0;0;0;0;0;0;0;0
P117;2019-04-19;2019-04-19;Traitement;Herbicide;-;0;0;0;0;0;3.459;0;0;0
P117;2018-08-12;2018-08-12;Traitement;Herbicide;-;0;0;0;0;0;1.15736507936508;0;0;0
P117;2019-05-18;2019-05-18;Traitement;Fongicide;-;0;0;0;0;0;0;4.6182;0;0
P117;2018-11-06;2018-11-06;Traitement;Herbicide;-;0;0;0;0;0;0.4766;0;0;0
P117;2019-02-13;2019-02-13;Traitement;Antilimace;-;0;0;0;0;0;0;0;0.614;0
P117;2018-11-20;2018-11-20;Traitement;Herbicide;-;0;0;0;0;0;1.10141666666667;0;0;0
P117;2019-03-19;2019-03-19;Fertilisation;N;_;0;46;0;0;0;0;0;0;0
P117;2019-03-19;2019-03-19;Fertilisation;N;_;49;0;0;0;0;0;0;0;0
P117;2019-03-19;2019-03-19;Fertilisation;N;_;14;0;0;0;2;0;0;0;0
P117;2019-03-19;2019-03-19;Fertilisation;N;_;18;0;0;0;0;0;0;0;0
P117;2019-03-19;2019-03-19;Fertilisation;N;_;123;0;0;0;0;0;0;0;0
P117;2019-03-19;2019-03-19;Fertilisation;N;_;250;0;0;0;0;0;0;0;0
P133;2009-10-06;2010-07-02;Culture;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P133;2010-07-02;2010-07-02;Recolte;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P133;2009-07-30;2009-07-30;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P133;2009-09-18;2009-09-19;Travail-sol;Labour;_;0;0;0;0;0;0;0;0;0
P133;2009-09-19;2009-09-20;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P133;2009-10-07;2009-10-07;Travail-sol;Roulage;_;0;0;0;0;0;0;0;0;0
P133;2010-04-27;2010-04-27;Traitement;Fongicide;-;0;0;0;0;0;0;1.355;0;0
P133;2009-11-21;2009-11-21;Traitement;Herbicide;-;0;0;0;0;0;1.58333333333333;0;0;0
P133;2010-02-15;2010-02-15;Fertilisation;N;_;60;0;0;0;0;0;0;0;0
P133;2010-02-15;2010-02-15;Fertilisation;N;_;98;54;0;0;0;0;0;0;0
P133;2010-02-15;2010-02-15;Fertilisation;K;_;0;0;54;0;0;0;0;0;0
P133;2011-03-29;2011-09-06;Culture;Culture principale;Tournesol;0;0;0;0;0;0;0;0;0
P133;2011-09-06;2011-09-06;Recolte;Culture principale;Tournesol;0;0;0;0;0;0;0;0;0
P133;2010-07-05;2010-07-05;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P133;2010-08-30;2010-08-30;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P133;2010-09-18;2010-09-18;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P133;2010-12-10;2010-12-10;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P133;2011-06-02;2011-06-02;Traitement;Fongicide;-;0;0;0;0;0;0;0.64;0;0
P133;2011-04-04;2011-04-04;Traitement;Herbicide;-;0;0;0;0;0;2.27976190476191;0;0;0
P133;2011-10-16;2012-07-22;Culture;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P133;2012-07-22;2012-07-22;Recolte;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P133;2011-09-08;2011-09-08;Travail-sol;Broyage;_;0;0;0;0;0;0;0;0;0
P133;2011-09-09;2011-09-09;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P133;2011-09-09;2011-09-09;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P133;2011-10-18;2011-10-18;Travail-sol;Roulage;_;0;0;0;0;0;0;0;0;0
P133;2012-05-24;2012-05-24;Traitement;Fongicide;-;0;0;0;0;0;0;0.56;0;0
P133;2011-11-20;2011-11-20;Traitement;Herbicide;-;0;0;0;0;0;2;0;0;0
P133;2012-05-26;2012-05-26;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1
P133;2012-05-01;2012-05-01;Traitement;Fongicide;-;0;0;0;0;0;0;1;0;0
P133;2012-02-20;2012-02-20;Fertilisation;N;_;50;0;0;0;0;0;0;0;0
P133;2012-02-20;2012-02-20;Fertilisation;N;_;117;0;0;0;0;0;0;0;0
P133;2012-02-20;2012-02-20;Fertilisation;N;_;40;0;0;0;0;0;0;0;0
P133;2012-10-04;2013-07-11;Culture;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P133;2013-07-11;2013-07-11;Recolte;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P133;2012-07-28;2012-07-28;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P133;2012-08-14;2012-08-14;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P133;2012-09-10;2012-09-10;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P133;2013-04-25;2013-04-25;Traitement;Fongicide;-;0;0;0;0;0;0;10.8;0;0
P133;2013-05-06;2013-05-06;Traitement;Fongicide;-;0;0;0;0;0;0;0.88;0;0
P133;2012-10-25;2012-10-25;Traitement;Herbicide;-;0;0;0;0;0;1.66666666666667;0;0;0
P133;2012-11-13;2012-11-13;Traitement;Herbicide;-;0;0;0;0;0;1.66666666666667;0;0;0
P133;2013-02-19;2013-02-19;Fertilisation;N;_;60;0;0;0;0;0;0;0;0
P133;2013-02-19;2013-02-19;Fertilisation;N;_;98;0;0;0;0;0;0;0;0
P133;2013-02-19;2013-02-19;Fertilisation;MG;_;0;0;0;26;50;0;0;0;0
P133;2014-03-14;2014-08-20;Culture;Culture principale;Oignon_repiq_printemps;0;0;0;0;0;0;0;0;0
P133;2014-08-20;2014-08-20;Recolte;Culture principale;Oignon_repiq_printemps;0;0;0;0;0;0;0;0;0
P133;2013-07-20;2013-07-20;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P133;2013-11-26;2013-11-27;Travail-sol;Labour;_;0;0;0;0;0;0;0;0;0
P133;2014-03-11;2014-03-11;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P133;2014-03-13;2014-03-13;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P133;2014-06-03;2014-06-03;Traitement;Fongicide;-;0;0;0;0;0;0;2.8;0;0
P133;2014-04-23;2014-04-23;Traitement;Herbicide;-;0;0;0;0;0;2.27757575757576;0;0;0
P133;2014-05-19;2014-05-19;Traitement;Herbicide;-;0;0;0;0;0;1.7;0;0;0
P133;2014-05-30;2014-05-30;Traitement;Herbicide;-;0;0;0;0;0;1.84;0;0;0
P133;2014-06-06;2014-06-06;Traitement;Herbicide;-;0;0;0;0;0;1.804;0;0;0
P133;2014-06-30;2014-06-30;Traitement;Fongicide;-;0;0;0;0;0;0;2.18;0;0
P133;2014-08-09;2014-08-09;Traitement;Fongicide;-;0;0;0;0;0;0;0.16;0;0
P133;2014-03-21;2014-03-21;Traitement;Herbicide;-;0;0;0;0;0;1.63181818181818;0;0;0
P133;2013-10-08;2013-10-08;Traitement;Herbicide;-;0;0;0;0;0;1.83333333333333;0;0;0
P133;2014-06-14;2014-06-14;Traitement;Fongicide;-;0;0;0;0;0;0;3.695;0;0
P133;2014-05-29;2014-05-29;Traitement;Fongicide;-;0;0;0;0;0;0;3.1;0;0
P133;2014-06-25;2014-06-25;Traitement;Fongicide;-;0;0;0;0;0;0;3.35;0;0
P133;2014-07-12;2014-07-12;Traitement;Fongicide;-;0;0;0;0;0;0;3.1;0;0
P133;2014-05-14;2014-05-14;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1.5
P133;2014-03-11;2014-03-11;Traitement;Fongicide;-;0;0;0;0;0;0;1.5;0;0
P133;2014-05-06;2014-05-06;Fertilisation;N;_;80;0;140;101;60;0;0;0;0
P133;2014-05-06;2014-05-06;Fertilisation;P;_;0;140;0;0;0;0;0;0;0
P133;2014-10-04;2015-07-08;Culture;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P133;2015-07-08;2015-07-08;Recolte;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P133;2014-09-05;2014-09-05;Travail-sol;Decompactage;_;0;0;0;0;0;0;0;0;0
P133;2014-09-30;2014-09-30;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P133;2015-04-30;2015-04-30;Traitement;Fongicide;-;0;0;0;0;0;0;3.10075187969925;0;0
P133;2015-05-17;2015-05-17;Traitement;Fongicide;-;0;0;0;0;0;0;3.10075187969925;0;0
P133;2014-10-24;2014-10-24;Traitement;Herbicide;-;0;0;0;0;0;3;0;0;0
P133;2014-09-30;2014-09-30;Traitement;Fongicide;-;0;0;0;0;0;0;1.5;0;0
P133;2015-02-11;2015-02-11;Fertilisation;N;_;40;0;0;0;0;0;0;0;0
P133;2015-02-11;2015-02-11;Fertilisation;N;_;117;0;0;0;0;0;0;0;0
P133;2015-02-11;2015-02-11;Fertilisation;N;_;40;0;0;0;0;0;0;0;0
P133;2015-02-11;2015-02-11;Fertilisation;N;_;0;0;0;0;0;0;0;0;0
P133;2015-02-11;2015-02-11;Fertilisation;MG;_;0;0;0;21;40;0;0;0;0
P133;2015-10-02;2016-06-29;Culture;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P133;2016-06-29;2016-06-29;Recolte;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P133;2015-07-17;2015-07-17;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P133;2015-09-07;2015-09-07;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P133;2015-09-28;2015-09-28;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P133;2016-04-21;2016-04-21;Traitement;Fongicide;-;0;0;0;0;0;0;4.68266666666667;0;0
P133;2016-04-02;2016-04-02;Traitement;Fongicide;-;0;0;0;0;0;0;2.35285714285714;0;0
P133;2015-10-21;2015-10-21;Traitement;Herbicide;-;0;0;0;0;0;1.66666666666667;0;0;0
P133;2016-02-18;2016-02-18;Fertilisation;N;_;60;0;0;0;0;0;0;0;0
P133;2016-02-18;2016-02-18;Fertilisation;N;_;59;0;0;0;0;0;0;0;0
P133;2016-02-18;2016-02-18;Fertilisation;N;_;59;0;0;0;0;0;0;0;0
P133;2016-02-18;2016-02-18;Fertilisation;MG;_;0;0;0;31;60;0;0;0;0
P133;2016-09-28;2017-07-11;Culture;Culture principale;Moutarde_hiver;0;0;0;0;0;0;0;0;0
P133;2017-07-11;2017-07-11;Recolte;Culture principale;Moutarde_hiver;0;0;0;0;0;0;0;0;0
P133;2016-07-12;2016-07-12;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P133;2016-08-17;2016-08-17;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P133;2016-08-18;2016-08-18;Travail-sol;Decompactage;_;0;0;0;0;0;0;0;0;0
P133;2016-09-09;2016-09-09;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P133;2016-09-28;2016-09-28;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P133;2016-09-27;2016-09-27;Traitement;Herbicide;-;0;0;0;0;0;3.56785714285714;0;0;0
P133;2017-04-12;2017-04-12;Traitement;Fongicide;-;0;0;0;0;0;0;2.95;0;0
P133;2017-03-16;2017-03-16;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1.5
P133;2017-04-29;2017-04-29;Traitement;Fongicide;-;0;0;0;0;0;0;2.9;0;0
P133;2016-10-28;2016-10-28;Traitement;Herbicide;-;0;0;0;0;0;0.38;0;0;0
P133;2017-02-21;2017-02-21;Fertilisation;N;_;60;0;0;0;0;0;0;0;0
P133;2017-02-21;2017-02-21;Fertilisation;N;_;27;0;75;31;60;0;0;0;0
P133;2017-02-21;2017-02-21;Fertilisation;P;_;0;75;0;0;0;0;0;0;0
P133;2017-10-10;2018-07-09;Culture;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P133;2018-07-09;2018-07-09;Recolte;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P133;2017-08-01;2017-08-01;Travail-sol;Broyage;_;0;0;0;0;0;0;0;0;0
P133;2017-08-28;2017-08-28;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P133;2017-09-08;2017-09-08;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P133;2017-10-07;2017-10-07;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P133;2017-11-18;2017-11-18;Traitement;Herbicide;-;0;0;0;0;0;3.56269841269842;0;0;0
P133;2018-04-02;2018-04-02;Traitement;Herbicide;-;0;0;0;0;0;2.125;0;0;0
P133;2018-04-26;2018-04-26;Traitement;Fongicide;-;0;0;0;0;0;0;2.425;0;0
P133;2018-05-09;2018-05-09;Traitement;Fongicide;-;0;0;0;0;0;0;2.63692754613807;0;0
P133;2018-05-19;2018-05-19;Traitement;Fongicide;-;0;0;0;0;0;0;2.6;0;0
P133;2018-02-14;2018-02-14;Fertilisation;N;_;40;0;0;0;0;0;0;0;0
P133;2018-02-14;2018-02-14;Fertilisation;N;_;78;0;0;0;0;0;0;0;0
P133;2018-02-14;2018-02-14;Fertilisation;N;_;59;0;0;0;0;0;0;0;0
P133;2018-02-14;2018-02-14;Fertilisation;N;_;40;0;0;0;0;0;0;0;0
P133;2018-02-14;2018-02-14;Fertilisation;MG;_;0;0;0;23;45;0;0;0;0
P133;2018-10-05;2019-06-25;Culture;Culture principale;Escourgeon;0;0;0;0;0;0;0;0;0
P133;2019-06-25;2019-06-25;Recolte;Culture principale;Escourgeon;0;0;0;0;0;0;0;0;0
P133;2018-07-28;2018-07-28;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P133;2018-09-06;2018-09-06;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P133;2018-09-29;2018-09-29;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P133;2019-04-09;2019-04-09;Traitement;Fongicide;-;0;0;0;0;0;0;3.111;0;0
P133;2019-04-23;2019-04-23;Traitement;Fongicide;-;0;0;0;0;0;0;2.92916666666667;0;0
P133;2018-11-06;2018-11-06;Traitement;Herbicide;-;0;0;0;0;0;1.80128205128205;0;0;0
P133;2019-02-05;2019-02-05;Fertilisation;N;_;60;0;0;0;0;0;0;0;0
P133;2019-02-05;2019-02-05;Fertilisation;N;_;59;0;0;0;0;0;0;0;0
P133;2019-02-05;2019-02-05;Fertilisation;N;_;59;0;0;0;0;0;0;0;0
P133;2019-02-05;2019-02-05;Fertilisation;MG;_;0;0;0;24;46;0;0;0;0
P134;2009-10-01;2010-08-01;Culture;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P134;2010-08-01;2010-08-01;Recolte;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P134;2009-08-06;2009-08-06;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P134;2009-09-05;2009-09-05;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P134;2009-09-09;2009-09-09;Travail-sol;Roulage;_;0;0;0;0;0;0;0;0;0
P134;2009-09-20;2009-09-20;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P134;2009-09-28;2009-09-28;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P134;2009-10-05;2009-10-05;Travail-sol;Roulage;_;0;0;0;0;0;0;0;0;0
P134;2010-03-15;2010-03-30;Traitement;Herbicide;-;0;0;0;0;0;0.8;0;0;0
P134;2010-05-07;2010-05-07;Traitement;Fongicide;-;0;0;0;0;0;0;0.927333333333333;0;0
P134;2009-11-20;2009-11-20;Traitement;Herbicide;-;0;0;0;0;0;1.25;0;0;0
P134;2009-10-26;2009-10-26;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1.016
P134;2010-05-28;2010-05-28;Traitement;Fongicide;-;0;0;0;0;0;0;0.712666666666667;0;0
P134;2010-02-16;2010-02-16;Fertilisation;N;_;50;0;0;0;0;0;0;0;0
P134;2010-02-16;2010-02-16;Fertilisation;N;_;110;0;0;0;0;0;0;0;0
P134;2010-02-16;2010-02-16;Fertilisation;N;_;42;0;0;0;41;0;0;0;0
P134;2010-10-15;2011-06-24;Culture;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P134;2011-06-24;2011-06-24;Recolte;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P134;2010-08-16;2010-08-20;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P134;2010-09-06;2010-09-15;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P134;2010-09-16;2010-09-21;Travail-sol;Roulage;_;0;0;0;0;0;0;0;0;0
P134;2010-09-21;2010-09-24;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P134;2010-09-27;2010-09-30;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P134;2010-10-11;2010-10-11;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P134;2011-06-25;2011-06-25;Travail-sol;Autre;_;0;0;0;0;0;0;0;0;0
P134;2011-03-23;2011-03-23;Traitement;Herbicide;-;0;0;0;0;0;0.78;0;0;0
P134;2011-02-18;2011-02-18;Traitement;Herbicide;-;0;0;0;0;0;1.32783333333333;0;0;0
P134;2011-04-27;2011-04-27;Traitement;Fongicide;-;0;0;0;0;0;0;1.315;0;0
P134;2011-04-06;2011-04-06;Traitement;Fongicide;-;0;0;0;0;0;0;1.23133333333333;0;0
P134;2010-11-05;2010-11-05;Traitement;Antilimace;-;0;0;0;0;0;0;0;0.723666666666667;0
P134;2011-02-16;2011-02-16;Fertilisation;N;_;58;0;0;0;0;0;0;0;0
P134;2011-02-16;2011-02-16;Fertilisation;N;_;76;0;0;0;24;0;0;0;0
P134;2011-02-16;2011-02-16;Fertilisation;P;_;0;101;0;0;0;0;0;0;0
P134;2011-09-01;2012-07-10;Culture;Culture principale;Colza_hiver;0;0;0;0;0;0;0;0;0
P134;2012-07-10;2012-07-10;Recolte;Culture principale;Colza_hiver;0;0;0;0;0;0;0;0;0
P134;2011-06-25;2011-06-30;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P134;2011-07-01;2011-07-01;Travail-sol;Labour;_;0;0;0;0;0;0;0;0;0
P134;2011-07-01;2011-07-01;Travail-sol;Labour;_;0;0;0;0;0;0;0;0;0
P134;2011-07-05;2011-07-05;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P134;2011-07-15;2011-07-15;Travail-sol;Roulage;_;0;0;0;0;0;0;0;0;0
P134;2011-08-10;2011-08-10;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P134;2011-08-20;2011-08-20;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P134;2012-04-13;2012-04-13;Traitement;Fongicide;-;0;0;0;0;0;0;0.816;0;0
P134;2012-03-28;2012-03-28;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1.323
P134;2012-05-07;2012-05-07;Traitement;Fongicide;-;0;0;0;0;0;0;1.12166666666667;0;0
P134;2011-10-23;2011-10-23;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;0.9
P134;2011-09-05;2011-09-05;Traitement;Herbicide;-;0;0;0;0;0;1.24166666666667;0;0;0
P134;2011-08-03;2011-08-03;Traitement;Herbicide;-;0;0;0;0;0;0.666666666666667;0;0;0
P134;2012-02-13;2012-02-13;Fertilisation;N;_;56;0;0;0;0;0;0;0;0
P134;2012-02-13;2012-02-13;Fertilisation;N;_;70;0;150;39;98;0;0;0;0
P134;2012-02-13;2012-02-13;Fertilisation;P;_;0;150;0;0;0;0;0;0;0
P134;2012-10-19;2013-08-10;Culture;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P134;2013-08-10;2013-08-10;Recolte;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P134;2012-07-10;2012-07-10;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P134;2012-08-16;2012-08-16;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P134;2012-09-10;2012-09-10;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P134;2012-10-16;2012-10-16;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P134;2013-03-21;2013-03-21;Traitement;Herbicide;-;0;0;0;0;0;3.035256;0;0;0
P134;2013-05-07;2013-05-07;Traitement;Fongicide;-;0;0;0;0;0;0;1.668;0;0
P134;2013-06-12;2013-06-12;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;0.888888888888889
P134;2012-11-18;2012-11-18;Traitement;Antilimace;-;0;0;0;0;0;0;0;1.18666666666667;0
P134;2013-02-15;2013-02-15;Fertilisation;N;_;53;0;0;0;0;0;0;0;0
P134;2013-02-15;2013-02-15;Fertilisation;N;_;80;0;0;0;0;0;0;0;0
P134;2013-02-15;2013-02-15;Fertilisation;N;_;34;0;0;0;0;0;0;0;0
P134;2013-02-15;2013-02-15;Fertilisation;N;_;40;0;0;0;0;0;0;0;0
P134;2013-02-15;2013-02-15;Fertilisation;N;_;0;46;0;0;0;0;0;0;0
P134;2013-02-15;2013-02-15;Fertilisation;MG;_;0;0;0;32;62;0;0;0;0
P134;2013-09-30;2014-06-19;Culture;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P134;2014-06-19;2014-06-19;Recolte;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P134;2013-09-30;2013-09-30;Interculture;Interculture;0;0;0;0;0;0;0;0;0;0
P134;2013-08-08;2013-08-08;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P134;2013-09-03;2013-09-03;Travail-sol;Labour;_;0;0;0;0;0;0;0;0;0
P134;2013-09-05;2013-09-05;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P134;2013-09-16;2013-09-16;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P134;2013-09-30;2013-09-30;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
